NAME,B2,B3,B4
vegetation.shrub.calocedrus.decrruens.vswir.vh049.ucsb.asd.spectrum,0.07272599565801051,0.14183431401047125,0.06761012363239204
vegetation.tree.quercus.agrifolia.vswir.vh076.ucsb.asd.spectrum,0.04716873364118141,0.10297835656038876,0.04275328157713439
nonphotosyntheticvegetation.lichen.lichen.species.vswir.vh307.ucsb.asd.spectrum,0.03215147696021278,0.042126758088612035,0.060083055493626136
vegetation.tree.prunus.serotina.vswir.prse-1-63.ucsb.asd.spectrum,0.0645627826293514,0.145872113748745,0.05662025737036221
vegetation.shrub.portulacaria.afra.vswir.jpl064.jpl.asd.spectrum,0.05956651774389112,0.12351619564074201,0.05650113434566647
vegetation.tree.bambusa.tuldoides.vswir.jpl214.jpl.asd.spectrum,0.06020044620231648,0.11723042227758855,0.05534666243659465
vegetation.tree.quercus.agrifolia.vswir.vh175.ucsb.asd.spectrum,0.08292712655813568,0.13782528702790073,0.08087836666910217
vegetation.tree.brachychiton.rupestris.vswir.jpl086.jpl.asd.spectrum,0.07822552932862606,0.10741415712663402,0.07537089442900419
vegetation.tree.quercus.virginana.vswir.jpl186.jpl.asd.spectrum,0.09116907414502676,0.12199049114043198,0.0899964027077773
vegetation.shrub.puya.venusta.vswir.jpl078.jpl.asd.spectrum,0.18806679799180095,0.2317860720641267,0.18130625570476974
water.snow.finegranular.fine.all.fine_snw_.jhu.becknic.spectrum,0.991707369715023,0.9896035443666981,0.9774880727299766
nonphotosyntheticvegetation.leaves.avena.fatua.vswir.vh354.ucsb.asd.spectrum,0.15760469000802801,0.2999712525591723,0.3053675024248559
vegetation.tree.betula.lenta.vswir.bele-1-57.ucsb.asd.spectrum,0.07277182910781142,0.11717639871499817,0.0699603014892888
vegetation.shrub.umbellularia.californica.vswir.vh108.ucsb.asd.spectrum,0.10871657071529409,0.17755618357516195,0.10368282853954604
vegetation.tree.calocedrus.decurrens.vswir.vh251.ucsb.asd.spectrum,0.06549620973702525,0.11563970275260514,0.06291277836559384
nonphotosyntheticvegetation.bark.betula.papyrifera.vswir.bepa-1-85.ucsb.asd.spectrum,0.4594259976246485,0.5046692569886009,0.5561699611472055
vegetation.tree.calocedrus.decurrens.vswir.vh247.ucsb.asd.spectrum,0.07895365741114667,0.15255788951272847,0.07386506516191206
vegetation.tree.quercus.douglasii.vswir.vh269.ucsb.asd.spectrum,0.0765583096047524,0.12840949470626314,0.07706751545369818
nonphotosyntheticvegetation.branches.salvia.leucophylla.vswir.vh292.ucsb.asd.spectrum,0.11334292530021133,0.1315573052109978,0.16756558292403026
vegetation.tree.peltophorum.dubium.vswir.jpl206.jpl.asd.spectrum,0.051308195625360535,0.09686270680073357,0.04913003737290514
vegetation.shrub.agave.attenuata.vswir.jpl061.jpl.asd.spectrum,0.15627296743093028,0.2322468282634163,0.12750573150191297
manmade.generalconstructionmaterial.brick.solid.all.0097uuubrk.jhu.becknic.spectrum,0.11141479452235409,0.14366499065567287,0.22311332203507964
vegetation.shrub.baccharis.pilularis.vswir.vh234.ucsb.asd.spectrum,0.05813968170421527,0.11989256431174106,0.058095912059641285
vegetation.tree.quercus.rubra.vswir.quru-2-5.ucsb.asd.spectrum,0.08554877300239934,0.13055486755550244,0.08200762666943688
manmade.roofingmaterial.metal.solid.all.0384uuualm.jhu.becknic.spectrum,0.4717489988659816,0.5011027333398184,0.5301697662716309
vegetation.shrub.salvia.leucophylla.vswir.vh094.ucsb.asd.spectrum,0.16776557371778916,0.2150967457481731,0.17422608776697265
vegetation.tree.quercus.lobata.vswir.vh282.ucsb.asd.spectrum,0.15131133896221308,0.3197227867911308,0.2730519000769635
vegetation.shrub.adenostoma.fasciculatum.vswir.vh111.ucsb.asd.spectrum,0.031116694662689535,0.062383095972541075,0.03457100917456725
vegetation.tree.chorisia.insignis.vswir.jpl240.jpl.asd.spectrum,0.0648833401677374,0.10616525106349727,0.0625527321748925
vegetation.shrub.baccharis.pilularis.vswir.vh224.ucsb.asd.spectrum,0.08074116312023752,0.11771417894883483,0.08063261714400065
vegetation.shrub.salvia.leucophylla.vswir.vh187.ucsb.asd.spectrum,0.13488226876247386,0.22093932004295844,0.17956921322672442
manmade.roofingmaterial.shingle.solid.all.0680uuusto.jhu.becknic.spectrum,0.16537716580327172,0.1710929197585795,0.18150871072990785
vegetation.tree.melaleuca.linariifolia.vswir.jpl197.jpl.asd.spectrum,0.08705679533160338,0.15953538325895208,0.07889996832233542
vegetation.tree.melaleuca.linariifolia.vswir.jpl164.jpl.asd.spectrum,0.05080617574254513,0.07301034545269537,0.044947040955665124
vegetation.shrub.ceanothus.spinosus.vswir.vh202.ucsb.asd.spectrum,0.11354424154543585,0.16544816501742327,0.11258509726723777
vegetation.tree.pinus.lambertiana.vswir.vh263.ucsb.asd.spectrum,0.07960017119052627,0.14682608452731058,0.0695208142858192
vegetation.shrub.heteromeles.arbutifolia.vswir.vh138.ucsb.asd.spectrum,0.06596665230601755,0.11639257696836527,0.061122723016947864
vegetation.shrub.salvia.leucophylla.vswir.vh092.ucsb.asd.spectrum,0.19753908433811174,0.22811477806542463,0.20897987063144072
vegetation.shrub.ceanothus.spinosus.vswir.vh128.ucsb.asd.spectrum,0.07228301205030388,0.11800184023552086,0.06938294915551213
vegetation.shrub.calocedrus.decrruens.vswir.vh059.ucsb.asd.spectrum,0.0762911992506182,0.15744751814159968,0.07643715053129331
vegetation.tree.quercus.lobata.vswir.vh284.ucsb.asd.spectrum,0.13696209224527855,0.2999223471747107,0.19417365458024924
vegetation.tree.pinus.ponderosa.vswir.vh255.ucsb.asd.spectrum,0.08119594450873369,0.15039846976187773,0.07734245461205722
vegetation.shrub.aloe.arborescens_flower.vswir.jpl073.jpl.asd.spectrum,0.05375022177651923,0.08735671017566829,0.33832186200924574
vegetation.tree.tipuana.tipu.vswir.jpl235.jpl.asd.spectrum,0.06482146964668936,0.09284054840509093,0.053493146392648176
vegetation.tree.calocedrus.decurrens.vswir.vh241.ucsb.asd.spectrum,0.09329778375913347,0.1658995586063509,0.09147548146710079
nonphotosyntheticvegetation.bark.calocedrus.decurrens.vswir.vh316.ucsb.asd.spectrum,0.15775773868040155,0.19871817793529062,0.2864777521562856
vegetation.tree.magnolia.grandiflora.vswir.jpl132.jpl.asd.spectrum,0.09150198649153649,0.1348709094257035,0.08676607293776845
vegetation.tree.chorisia.speciosa.vswir.jpl257.jpl.asd.spectrum,0.056729184291433435,0.10347355720831417,0.055433602179029456
vegetation.shrub.salvia.leucophylla.vswir.vh191.ucsb.asd.spectrum,0.11436150753037191,0.18964224107173136,0.20968234875847278
vegetation.shrub.baccharis.pilularis.vswir.vh232.ucsb.asd.spectrum,0.08114232452432292,0.11437876920736931,0.08008662397461051
nonphotosyntheticvegetation.needles.pinus.lambertiana.vswir.vh330.ucsb.asd.spectrum,0.1129553092594558,0.16265291268063978,0.32896636977267507
